nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,lmd_diffuseirrad,lmd_pressure,lmd_totalirrad,lmd_temperature,date_time,predicted_pv,predicted_load,predicted_USEP,predicted_cost
0.73,1.38,27.01,86.0,1.68,0.605,100.42,0.73,27.01,2021-01-04 15:30:00,1.5494392e-11,18.947454,220.6847933797043,4181.414971058033
0.46,0.99,26.76,88.01,1.54,0.41,100.44,0.46,26.76,2021-01-04 16:00:00,1.2922039e-12,19.241646,217.44598544067443,4184.01867597033
0.305,0.635,26.52,89.455,1.465,0.285,100.47,0.305,26.52,2021-01-04 16:30:00,1.0090219e-12,18.981724,216.2201072511728,4104.230399091943
0.15,0.28,26.28,90.9,1.39,0.16,100.5,0.15,26.28,2021-01-04 17:00:00,3.8604506e-12,19.132803,154.2618600150489,2951.461778080912
0.075,0.14,26.05,92.18,1.32,0.08,100.525,0.075,26.05,2021-01-04 17:30:00,5.204672e-12,18.817812,120.69041268663287,2271.129496138844
0.0,0.0,25.82,93.46,1.25,0.0,100.55,0.0,25.82,2021-01-04 18:00:00,3.3452009e-12,18.423363,164.93771906607486,3038.707470745766
0.0,0.0,25.735,93.695,1.32,0.0,100.575,0.0,25.735,2021-01-04 18:30:00,1.0670426e-13,18.487085,148.7585035431577,2750.1110994751416
0.0,0.0,25.65,93.93,1.39,0.0,100.6,0.0,25.65,2021-01-04 19:00:00,4.4984814e-12,18.392735,210.51083198041442,3871.8699472443404
0.0,0.0,25.59,94.08,1.455,0.0,100.635,0.0,25.59,2021-01-04 19:30:00,1.25535094e-11,18.258253,240.11978306286787,4384.1677494639425
0.0,0.0,25.53,94.23,1.52,0.0,100.67,0.0,25.53,2021-01-04 20:00:00,8.831891e-12,19.019957,194.70979526308628,3703.3719333809854
0.0,0.0,25.465,94.425,1.635,0.0,100.67,0.0,25.465,2021-01-04 20:30:00,4.889568e-13,19.025387,209.8440760286353,3992.3647561021066
0.0,0.0,25.4,94.62,1.75,0.0,100.67,0.0,25.4,2021-01-04 21:00:00,1.2457379e-12,19.048058,187.05636182471608,3563.0604293059446
0.0,0.0,25.33,94.76,1.795,0.0,100.66,0.0,25.33,2021-01-04 21:30:00,3.9732445e-12,19.048058,227.9934558591246,4342.83257082414
0.0,0.0,25.26,94.9,1.84,0.0,100.65,0.0,25.26,2021-01-04 22:00:00,5.9953986e-12,19.00772,160.9360241655522,3059.0268852510844
0.0,0.0,25.195,95.03,1.87,0.0,100.63,0.0,25.195,2021-01-04 22:30:00,1.7511383e-12,19.00772,140.89482687569534,2678.089418701445
0.0,0.0,25.13,95.16,1.9,0.0,100.61,0.0,25.13,2021-01-04 23:00:00,3.5239268e-13,18.972645,161.8718773740839,3071.1376649019694
0.0,0.0,25.07,95.205,1.93,0.0,100.59,0.0,25.07,2021-01-04 23:30:00,1.9359457e-13,18.972645,166.52305758836556,3159.382855938584
0.0,0.0,25.01,95.25,1.96,0.0,100.57,0.0,25.01,2021-01-05 00:00:00,1.4831596e-11,18.376045,143.1236044402673,2630.0457957544286
0.0,0.0,24.96,95.255,1.98,0.0,100.54,0.0,24.96,2021-01-05 00:30:00,5.968985e-12,18.376045,142.04083104446582,2610.148703109653
0.0,0.0,24.91,95.26,2.0,0.0,100.51,0.0,24.91,2021-01-05 01:00:00,1.2769082e-12,18.2906,122.78830207673877,2245.871717964642
0.0,0.0,24.86,95.265,2.0,0.0,100.475,0.0,24.86,2021-01-05 01:30:00,1.0492152e-11,18.2906,121.6346150562489,2224.7700901465505
0.0,0.0,24.81,95.27,2.0,0.0,100.44,0.0,24.81,2021-01-05 02:00:00,1.1723134e-12,18.407375,112.05755572716284,2062.6854498531525
0.0,0.0,24.775,95.285,1.995,0.0,100.435,0.0,24.775,2021-01-05 02:30:00,1.0539059e-12,18.407375,119.00383528838994,2190.548222591501
0.0,0.0,24.74,95.3,1.99,0.0,100.43,0.0,24.74,2021-01-05 03:00:00,1.4743075e-13,17.907356,106.8380256119195,1913.186558969745
0.0,0.0,24.725,95.29,2.02,0.0,100.44,0.0,24.725,2021-01-05 03:30:00,8.768034e-14,17.818228,107.06195203803885,1907.6542715388316
0.0,0.0,24.71,95.28,2.05,0.0,100.45,0.0,24.71,2021-01-05 04:00:00,5.0397425e-12,17.486263,106.09441741628817,1855.1948857724606
0.0,0.0,24.68,95.305,2.065,0.0,100.48,0.0,24.68,2021-01-05 04:30:00,2.2693456e-13,17.524677,100.97592447123549,1769.5704611347749
0.0,0.0,24.65,95.33,2.08,0.0,100.51,0.0,24.65,2021-01-05 05:00:00,5.4827163e-12,17.615723,127.08498158258611,2238.6938330182415
0.045,0.05,24.735,95.225,2.165,0.05,100.535,0.045,24.735,2021-01-05 05:30:00,3.6494284e-12,17.722425,129.02960224690267,2286.7174486000936
0.09,0.1,24.82,95.12,2.25,0.1,100.56,0.09,24.82,2021-01-05 06:00:00,1.09395765e-11,17.691423,176.67203640473838,3125.579728305693
0.385,0.4,25.1,94.615,2.465,0.31,100.595,0.385,25.1,2021-01-05 06:30:00,1.9251075e-11,16.802826,166.54859478434997,2798.4870587027335
0.68,0.7,25.38,94.11,2.68,0.52,100.63,0.68,25.38,2021-01-05 07:00:00,2.062111e-11,15.694071,112.30616575939274,1762.5409391633625
1.065,1.1,25.65,93.545,2.725,0.62,100.655,1.065,25.65,2021-01-05 07:30:00,9.007252e-12,15.63667,95.41303370561546,1491.9421217527267
1.45,1.5,25.92,92.98,2.77,0.72,100.68,1.45,25.92,2021-01-05 08:00:00,2.0845031e-13,17.166779,89.88155016224177,1542.9767078125994
1.78,1.865,26.225,91.89,2.85,0.84,100.685,1.78,26.225,2021-01-05 08:30:00,6.109067e-12,17.395378,125.92225641570691,2190.4652489633777
2.11,2.23,26.53,90.8,2.93,0.96,100.69,2.11,26.53,2021-01-05 09:00:00,5.7998148e-11,17.968287,89.76091918046855,1612.8499572132578
2.185,2.5,26.78,89.61,3.03,1.0,100.685,2.185,26.78,2021-01-05 09:30:00,2.4483957e-12,17.968287,152.80271541683646,2745.603044988668
2.26,2.77,27.03,88.42,3.13,1.04,100.68,2.26,27.03,2021-01-05 10:00:00,1.3047654e-12,18.265757,134.18982837656665,2451.078796997896
2.19,2.905,27.23,87.6,3.13,0.92,100.64,2.19,27.23,2021-01-05 10:30:00,6.9353876e-13,18.083729,117.75221430703105,2129.399132678191
2.12,3.04,27.43,86.78,3.13,0.8,100.6,2.12,27.43,2021-01-05 11:00:00,1.1146492e-11,18.115633,110.50895499065696,2001.9396718230282
2.29,3.205,27.58,86.17,3.09,0.975,100.55,2.29,27.58,2021-01-05 11:30:00,2.0632716e-11,18.158377,95.16002051060407,1727.9515277573178
2.46,3.37,27.73,85.56,3.05,1.15,100.5,2.46,27.73,2021-01-05 12:00:00,9.0317675e-12,18.079714,125.33314621198632,2265.987438231764
2.21,3.225,27.82,85.255,3.02,0.89,100.44,2.21,27.82,2021-01-05 12:30:00,6.0069714e-12,17.736467,121.30021984227383,2151.4373463245065
1.96,3.08,27.91,84.95,2.99,0.63,100.38,1.96,27.91,2021-01-05 13:00:00,1.1442986e-12,17.668945,139.28936888831424,2461.0961979721765
2.025,2.835,27.93,84.99,2.94,0.855,100.35,2.025,27.93,2021-01-05 13:30:00,2.0306909e-11,17.782299,141.1828253269588,2510.555213625887
2.09,2.59,27.95,85.03,2.89,1.08,100.32,2.09,27.95,2021-01-05 14:00:00,7.286008e-12,18.02205,135.7993647092835,2447.3829407579533
1.715,2.235,27.89,85.6,2.81,0.925,100.315,1.715,27.89,2021-01-05 14:30:00,4.6556977e-11,18.159348,102.17186269511475,1855.3744104840498
1.34,1.88,27.83,86.17,2.73,0.77,100.31,1.34,27.83,2021-01-05 15:00:00,1.58752e-12,18.287392,164.2965132308911,3004.554741686231
1.055,1.475,27.68,87.115,2.625,0.625,100.325,1.055,27.68,2021-01-05 15:30:00,7.9564675e-13,18.460955,185.26097485189578,3420.094519996832
0.77,1.07,27.53,88.06,2.52,0.48,100.34,0.77,27.53,2021-01-05 16:00:00,9.7624105e-12,18.84322,153.49923662564694,2892.419885567624
0.53,0.685,27.25,89.58,2.33,0.365,100.375,0.53,27.25,2021-01-05 16:30:00,1.33424105e-11,18.839636,145.36374371077417,2738.600019106335
0.29,0.3,26.97,91.1,2.14,0.25,100.41,0.29,26.97,2021-01-05 17:00:00,3.8455448e-13,18.738049,150.14570213887765,2813.4375238176367
0.145,0.15,26.64,92.335,2.025,0.125,100.46,0.145,26.64,2021-01-05 17:30:00,6.960624e-12,19.049034,151.14012825401784,2879.0734418740944
0.0,0.0,26.31,93.57,1.91,0.0,100.51,0.0,26.31,2021-01-05 18:00:00,7.188581e-12,18.979553,127.59207734997908,2421.6405944431103
0.0,0.0,26.175,93.975,1.95,0.0,100.565,0.0,26.175,2021-01-05 18:30:00,4.0503113e-12,18.972572,146.92147123277962,2787.478191309245
0.0,0.0,26.04,94.38,1.99,0.0,100.62,0.0,26.04,2021-01-05 19:00:00,1.4762535e-11,18.334236,145.6931749359479,2671.173052862803
0.0,0.0,25.92,94.715,2.04,0.0,100.66,0.0,25.92,2021-01-05 19:30:00,8.759234e-12,18.08871,120.51589479030567,2179.977071251294
0.0,0.0,25.8,95.05,2.09,0.0,100.7,0.0,25.8,2021-01-05 20:00:00,2.6975965e-11,18.801699,121.85366841036937,2291.055995494286
0.0,0.0,25.69,95.25,2.15,0.0,100.71,0.0,25.69,2021-01-05 20:30:00,1.133403e-12,18.801699,102.46851795096518,1926.5822314900279
0.0,0.0,25.58,95.45,2.21,0.0,100.72,0.0,25.58,2021-01-05 21:00:00,1.3322144e-11,18.830488,121.28625631600318,2283.879394121806
0.0,0.0,25.49,95.56,2.21,0.0,100.705,0.0,25.49,2021-01-05 21:30:00,6.332379e-12,18.830488,96.73965143865759,1821.654845539212
0.0,0.0,25.4,95.67,2.21,0.0,100.69,0.0,25.4,2021-01-05 22:00:00,1.4623951e-11,18.82409,111.8095768616723,2104.713537704402
0.0,0.0,25.32,95.755,2.155,0.0,100.66,0.0,25.32,2021-01-05 22:30:00,6.0422145e-12,18.82409,107.21996226141214,2018.318219404778
0.0,0.0,25.24,95.84,2.1,0.0,100.63,0.0,25.24,2021-01-05 23:00:00,1.281635e-11,18.789013,92.97314047608542,1746.8735450548038
0.0,0.0,25.185,95.87,2.065,0.0,100.6,0.0,25.185,2021-01-05 23:30:00,4.9841446e-12,18.789013,85.06195327413093,1598.2301458726147
0.0,0.0,25.13,95.9,2.03,0.0,100.57,0.0,25.13,2021-01-06 00:00:00,3.4665762e-12,18.149603,150.20169134804942,2726.101067895111
0.0,0.0,25.11,95.785,2.06,0.0,100.53,0.0,25.11,2021-01-06 00:30:00,2.9770132e-13,18.149603,150.33456344358612,2728.512643679356
0.0,0.0,25.09,95.67,2.09,0.0,100.49,0.0,25.09,2021-01-06 01:00:00,5.622979e-12,18.115355,132.53831184819865,2400.978570230079
0.0,0.0,25.075,95.675,2.155,0.0,100.46,0.0,25.075,2021-01-06 01:30:00,2.7069205e-11,18.115355,129.99852210776322,2354.9693774539605
0.0,0.0,25.06,95.68,2.22,0.0,100.43,0.0,25.06,2021-01-06 02:00:00,2.9148366e-13,18.23213,104.69691352542127,1908.8477379942085
0.0,0.0,25.055,95.645,2.265,0.0,100.42,0.0,25.055,2021-01-06 02:30:00,2.812849e-13,18.23213,103.40856614950036,1885.3584211512612
0.0,0.0,25.05,95.61,2.31,0.0,100.41,0.0,25.05,2021-01-06 03:00:00,9.470555e-12,17.886553,106.00105981856942,1895.9935745000082
0.0,0.0,25.055,95.58,2.375,0.0,100.43,0.0,25.055,2021-01-06 03:30:00,7.1431863e-13,17.87926,103.45276766619709,1849.658930823457
0.0,0.0,25.06,95.55,2.44,0.0,100.45,0.0,25.06,2021-01-06 04:00:00,5.9691184e-13,17.664917,110.76595766490901,1956.6714485760654
0.0,0.0,25.04,95.645,2.465,0.0,100.485,0.0,25.04,2021-01-06 04:30:00,2.7155808e-12,17.703331,109.6913437099742,1941.9021655321435
0.0,0.0,25.02,95.74,2.49,0.0,100.52,0.0,25.02,2021-01-06 05:00:00,3.5400155e-12,17.794376,115.59184710851643,2056.8847899830453
0.04,0.05,25.09,95.575,2.51,0.045,100.555,0.04,25.09,2021-01-06 05:30:00,3.508744e-12,17.779219,127.38049223116019,2264.7256677051487
0.08,0.1,25.16,95.41,2.53,0.09,100.59,0.08,25.16,2021-01-06 06:00:00,7.207798e-13,17.748217,165.28516109002138,2933.516905905537
0.275,0.4,25.45,94.73,2.645,0.23,100.62,0.275,25.45,2021-01-06 06:30:00,1.7828245e-12,16.90672,177.37700547915205,2998.863366074173
0.47,0.7,25.74,94.05,2.76,0.37,100.65,0.47,25.74,2021-01-06 07:00:00,1.3582768e-12,15.783696,164.2215131526644,2592.022440261433
0.77,1.095,26.04,93.17,2.765,0.525,100.68,0.77,26.04,2021-01-06 07:30:00,3.1025213e-12,15.612666,115.85488579462098,1808.8036363792025
1.07,1.49,26.34,92.29,2.77,0.68,100.71,1.07,26.34,2021-01-06 08:00:00,7.648308e-12,17.360464,139.3479707199957,2419.1454291564733
1.19,1.83,26.675,90.645,2.87,0.78,100.715,1.19,26.675,2021-01-06 08:30:00,1.3146872e-13,17.347282,153.05977768524235,2655.171126363186
1.31,2.17,27.01,89.0,2.97,0.88,100.72,1.31,27.01,2021-01-06 09:00:00,4.471851e-12,18.001474,167.19533085196156,3009.7624012522365
1.62,2.44,27.285,87.53,3.09,1.045,100.7,1.62,27.285,2021-01-06 09:30:00,2.8842786e-11,17.96315,138.24808518005574,2483.3710912981305
1.93,2.71,27.56,86.06,3.21,1.21,100.68,1.93,27.56,2021-01-06 10:00:00,2.0901027e-11,17.999773,184.99213847517663,3329.816499333879
2.125,2.875,27.77,84.915,3.26,1.29,100.635,2.125,27.77,2021-01-06 10:30:00,1.33845695e-11,17.918629,200.85508128916567,3599.047684382713
2.32,3.04,27.98,83.77,3.31,1.37,100.59,2.32,27.98,2021-01-06 11:00:00,1.959537e-12,17.894243,220.9234036116077,3953.257068612753
2.21,3.08,28.11,83.055,3.285,1.425,100.53,2.21,28.11,2021-01-06 11:30:00,9.920913e-12,17.754412,106.15901882030553,1884.7909576504053
2.1,3.12,28.24,82.34,3.26,1.48,100.47,2.1,28.24,2021-01-06 12:00:00,1.1159973e-12,17.636723,105.02790709288949,1852.34810466691
2.0,3.005,28.23,82.405,3.19,1.335,100.415,2.0,28.23,2021-01-06 12:30:00,1.8671524e-11,18.018398,205.5070181747143,3702.907245261398
1.9,2.89,28.22,82.47,3.12,1.19,100.36,1.9,28.22,2021-01-06 13:00:00,5.5172637e-11,18.018398,183.17079722673316,3300.444326398468
1.87,2.65,28.115,83.17,3.065,1.225,100.32,1.87,28.115,2021-01-06 13:30:00,4.989592e-13,18.064247,156.97191956826555,2835.5795271452043
1.84,2.41,28.01,83.87,3.01,1.26,100.28,1.84,28.01,2021-01-06 14:00:00,9.76187e-12,17.914726,140.16995181351123,2511.1062801708886
1.56,2.045,27.86,84.83,2.96,1.06,100.265,1.56,27.86,2021-01-06 14:30:00,1.2071504e-12,18.024916,227.6504913280539,4103.380983546625
1.28,1.68,27.71,85.79,2.91,0.86,100.25,1.28,27.71,2021-01-06 15:00:00,2.2836626e-12,18.223562,170.39725141516732,3105.2448757935003
0.965,1.305,27.49,87.165,2.825,0.69,100.27,0.965,27.49,2021-01-06 15:30:00,4.1054663e-11,18.258106,245.6076557695211,4484.330613441345
0.65,0.93,27.27,88.54,2.74,0.52,100.29,0.65,27.27,2021-01-06 16:00:00,7.1573593e-12,18.649689,236.44169484001463,4409.564075397485
0.42,0.6,26.955,90.175,2.59,0.35,100.33,0.42,26.955,2021-01-06 16:30:00,1.5345974e-12,18.672735,211.9530760924939,3957.7436223096483
0.19,0.27,26.64,91.81,2.44,0.18,100.37,0.19,26.64,2021-01-06 17:00:00,1.7014332e-12,18.557375,198.07231790402415,3675.702280463853
0.095,0.135,26.315,92.83,2.39,0.09,100.415,0.095,26.315,2021-01-06 17:30:00,2.5509416e-11,18.35802,130.0382570929144,2387.244924473547
0.0,0.0,25.99,93.85,2.34,0.0,100.46,0.0,25.99,2021-01-06 18:00:00,4.688507e-12,18.204128,154.31179119045228,2809.1115987395424
0.0,0.0,25.84,94.085,2.415,0.0,100.5,0.0,25.84,2021-01-06 18:30:00,2.0216118e-12,18.077286,159.1668591191612,2877.304834018463
0.0,0.0,25.69,94.32,2.49,0.0,100.54,0.0,25.69,2021-01-06 19:00:00,6.563676e-13,17.96885,187.91122222780132,3376.548565527904
0.0,0.0,25.56,94.335,2.515,0.0,100.575,0.0,25.56,2021-01-06 19:30:00,1.5374245e-12,17.83437,194.15142426327458,3462.5683363379176
0.0,0.0,25.43,94.35,2.54,0.0,100.61,0.0,25.43,2021-01-06 20:00:00,1.7642029e-12,18.75338,135.19449413253454,2535.3537223749518
0.0,0.0,25.305,94.525,2.495,0.0,100.62,0.0,25.305,2021-01-06 20:30:00,8.5371017e-13,18.75338,198.71442060502062,3726.5670410856123
0.0,0.0,25.18,94.7,2.45,0.0,100.63,0.0,25.18,2021-01-06 21:00:00,1.625146e-11,18.78217,142.68997518583458,2680.027371233808
0.0,0.0,25.08,94.735,2.36,0.0,100.625,0.0,25.08,2021-01-06 21:30:00,1.6837578e-12,18.78217,171.2357153036005,3216.178314903538
0.0,0.0,24.98,94.77,2.27,0.0,100.62,0.0,24.98,2021-01-06 22:00:00,1.6948064e-12,18.77577,120.74927256199494,2267.1605692911235
0.0,0.0,24.895,94.805,2.205,0.0,100.6,0.0,24.895,2021-01-06 22:30:00,1.3347138e-12,18.77577,116.03018227083581,2178.556015375136
0.0,0.0,24.81,94.84,2.14,0.0,100.58,0.0,24.81,2021-01-06 23:00:00,1.4563715e-11,18.740694,170.8890222785982,3202.578874479903
0.0,0.0,24.735,94.855,2.09,0.0,100.55,0.0,24.735,2021-01-06 23:30:00,1.2819212e-11,18.740694,145.18407364564683,2720.850297864671
0.0,0.0,24.66,94.87,2.04,0.0,100.52,0.0,24.66,2021-01-07 00:00:00,1.1258754e-11,18.143293,139.3230272710295,2527.77850542371
0.0,0.0,24.6,94.925,2.06,0.0,100.485,0.0,24.6,2021-01-07 00:30:00,1.4398684e-11,18.0983,145.248535331404,2628.751566986258
0.0,0.0,24.54,94.98,2.08,0.0,100.45,0.0,24.54,2021-01-07 01:00:00,7.8606224e-13,18.300055,168.912226695981,3091.103038708788
0.0,0.0,24.5,95.005,2.085,0.0,100.425,0.0,24.5,2021-01-07 01:30:00,3.3274657e-12,18.300055,162.34861618143367,2970.988605293586
0.0,0.0,24.46,95.03,2.09,0.0,100.4,0.0,24.46,2021-01-07 02:00:00,1.4586818e-11,18.315668,127.59918696839935,2337.0643455812674
0.0,0.0,24.435,94.885,2.035,0.0,100.4,0.0,24.435,2021-01-07 02:30:00,1.3159446e-12,18.315668,114.30685566044515,2093.6064184004836
0.0,0.0,24.41,94.74,1.98,0.0,100.4,0.0,24.41,2021-01-07 03:00:00,1.9468851e-12,18.024303,105.186984470409,1895.9220797507417
0.0,0.0,24.4,94.65,1.985,0.0,100.41,0.0,24.4,2021-01-07 03:30:00,7.7251035e-12,18.024303,106.07256172095498,1911.8839924438746
0.0,0.0,24.39,94.56,1.99,0.0,100.42,0.0,24.39,2021-01-07 04:00:00,5.227752e-13,17.660978,106.07256172095498,1873.3451789573726
0.0,0.0,24.375,94.57,2.01,0.0,100.445,0.0,24.375,2021-01-07 04:30:00,2.7100845e-13,17.65957,120.97037364736401,2136.2847813517474
0.0,0.0,24.36,94.58,2.03,0.0,100.47,0.0,24.36,2021-01-07 05:00:00,1.0384858e-11,17.76275,153.51715009268156,2726.8867578071854
0.025,0.045,24.46,94.41,2.03,0.03,100.51,0.025,24.46,2021-01-07 05:30:00,1.9790357e-11,17.720938,168.75308031892305,2990.4628736373165
0.05,0.09,24.56,94.24,2.03,0.06,100.55,0.05,24.56,2021-01-07 06:00:00,1.0772685e-11,17.674776,190.5923747427381,3368.6775308839005
0.115,0.375,24.89,93.565,2.175,0.11,100.59,0.115,24.89,2021-01-07 06:30:00,1.93024e-11,16.777737,200.3103566358334,3360.754482008351
0.18,0.66,25.22,92.89,2.32,0.16,100.63,0.18,25.22,2021-01-07 07:00:00,7.030564e-13,15.55629,113.16731010425748,1760.46349450168
0.28,1.06,25.5,92.225,2.335,0.225,100.655,0.28,25.5,2021-01-07 07:30:00,3.7649628e-13,15.083532,127.54952725278368,1923.8973759021867
0.38,1.46,25.78,91.56,2.35,0.29,100.68,0.38,25.78,2021-01-07 08:00:00,5.1750003e-14,16.810986,160.69621022224214,2701.4617402991607
0.405,1.83,26.075,90.195,2.43,0.295,100.675,0.405,26.075,2021-01-07 08:30:00,1.36883655e-11,17.235489,157.09959032368724,2707.6882609262675
0.43,2.2,26.37,88.83,2.51,0.3,100.67,0.43,26.37,2021-01-07 09:00:00,8.664917e-12,17.796028,144.36175058186078,2569.06575548256
0.56,2.525,26.61,87.535,2.57,0.4,100.65,0.56,26.61,2021-01-07 09:30:00,4.1069366e-12,17.576788,162.54483360676852,2857.016080800778
0.69,2.85,26.85,86.24,2.63,0.5,100.63,0.69,26.85,2021-01-07 10:00:00,1.29334625e-11,18.035002,156.7138407565525,2826.334431470079
0.59,3.01,27.005,85.455,2.655,0.39,100.6,0.59,27.005,2021-01-07 10:30:00,6.9667067e-12,17.955711,206.80532285810125,3713.3366105003192
0.49,3.17,27.16,84.67,2.68,0.28,100.57,0.49,27.16,2021-01-07 11:00:00,2.2474858e-12,18.001892,181.63250571574392,3269.7287515837966
0.525,3.205,27.25,84.275,2.68,0.295,100.525,0.525,27.25,2021-01-07 11:30:00,1.644695e-11,18.049599,172.97554928252785,3122.1393013515208
0.56,3.24,27.34,83.88,2.68,0.31,100.48,0.56,27.34,2021-01-07 12:00:00,1.0595979e-12,18.049599,131.4617375285858,2372.8316462340854
0.625,3.13,27.33,84.085,2.63,0.335,100.435,0.625,27.33,2021-01-07 12:30:00,1.6345404e-11,17.895271,144.31942366732142,2582.6351970881715
0.69,3.02,27.32,84.29,2.58,0.36,100.39,0.69,27.32,2021-01-07 13:00:00,2.6675864e-12,17.965246,154.14907533072076,2769.3260589885185
0.595,2.77,27.23,84.97,2.495,0.33,100.35,0.595,27.23,2021-01-07 13:30:00,7.650963e-12,18.136412,164.2653655965145,2979.1843477877555
0.5,2.52,27.14,85.65,2.41,0.3,100.31,0.5,27.14,2021-01-07 14:00:00,3.2070807e-12,18.149506,209.86149162956102,3808.882401498994
0.49,2.19,27.02,86.54,2.355,0.3,100.305,0.49,27.02,2021-01-07 14:30:00,7.328755e-12,18.255867,249.5654640250249,4556.03391903231
0.48,1.86,26.9,87.43,2.3,0.3,100.3,0.48,26.9,2021-01-07 15:00:00,1.7375607e-12,18.540998,256.8660050261177,4762.552085456791
0.385,1.46,26.72,88.65,2.25,0.27,100.315,0.385,26.72,2021-01-07 15:30:00,1.2851795e-11,18.661013,173.52902403303412,3238.2273733555326
0.29,1.06,26.54,89.87,2.2,0.24,100.33,0.29,26.54,2021-01-07 16:00:00,2.3863066e-12,18.733107,163.57050999448975,3064.1838657709554
0.185,0.685,26.27,91.15,2.14,0.16,100.365,0.185,26.27,2021-01-07 16:30:00,7.820429e-12,18.857447,154.8810736270338,2920.6616372236767
0.08,0.31,26.0,92.43,2.08,0.08,100.4,0.08,26.0,2021-01-07 17:00:00,5.572985e-13,18.433624,110.47967065008905,2036.5407084075152
0.04,0.155,25.715,93.225,2.085,0.04,100.435,0.04,25.715,2021-01-07 17:30:00,2.9373116e-13,18.361343,115.649333749213,2123.477084690742
0.0,0.0,25.43,94.02,2.09,0.0,100.47,0.0,25.43,2021-01-07 18:00:00,1.5636115e-12,17.930296,123.42710151022833,2213.0844645002476
0.0,0.0,25.31,94.215,2.155,0.0,100.505,0.0,25.31,2021-01-07 18:30:00,1.11400516e-11,17.930296,131.4231569988138,2356.456106241739
0.0,0.0,25.19,94.41,2.22,0.0,100.54,0.0,25.19,2021-01-07 19:00:00,3.9817715e-12,17.797518,145.74529862770441,2593.904575741364
0.0,0.0,25.105,94.475,2.245,0.0,100.575,0.0,25.105,2021-01-07 19:30:00,4.0705463e-13,17.797518,138.3370115291331,2462.0554527558975
0.0,0.0,25.02,94.54,2.27,0.0,100.61,0.0,25.02,2021-01-07 20:00:00,1.1526402e-12,18.71653,127.75867046671368,2391.1989885502135
0.0,0.0,24.955,94.59,2.3,0.0,100.625,0.0,24.955,2021-01-07 20:30:00,2.792958e-12,18.71653,153.25139926360853,2868.334411858879
0.0,0.0,24.89,94.64,2.33,0.0,100.64,0.0,24.89,2021-01-07 21:00:00,1.667236e-12,18.745317,131.5705730441797,2466.3320995845843
0.0,0.0,24.84,94.715,2.345,0.0,100.63,0.0,24.84,2021-01-07 21:30:00,1.3395525e-11,18.745317,136.40104814331602,2556.880886576893
0.0,0.0,24.79,94.79,2.36,0.0,100.62,0.0,24.79,2021-01-07 22:00:00,9.710389e-13,18.73892,141.58147762334815,2653.083982665574
0.0,0.0,24.75,94.835,2.385,0.0,100.59,0.0,24.75,2021-01-07 22:30:00,1.129176e-12,18.73892,125.54138576219708,2352.509984486808
0.0,0.0,24.71,94.88,2.41,0.0,100.56,0.0,24.71,2021-01-07 23:00:00,5.0491425e-12,18.579779,124.86340889074627,2319.93454237607
0.0,0.0,24.665,94.91,2.435,0.0,100.51,0.0,24.665,2021-01-07 23:30:00,1.1985362e-11,18.534788,135.7944276659962,2516.9209283689465
0.0,0.0,24.62,94.94,2.46,0.0,100.46,0.0,24.62,2021-01-08 00:00:00,1.008862e-12,18.189102,117.41293767783074,2135.6358995415876
0.0,0.0,24.57,95.005,2.47,0.0,100.415,0.0,24.57,2021-01-08 00:30:00,1.4058829e-12,18.140509,109.4297038188147,1985.1105269923887
0.0,0.0,24.52,95.07,2.48,0.0,100.37,0.0,24.52,2021-01-08 01:00:00,2.6147634e-12,18.15125,140.62908621081277,2552.593701083648
0.0,0.0,24.49,95.03,2.44,0.0,100.34,0.0,24.49,2021-01-08 01:30:00,5.0851098e-14,18.020924,146.007297433451,2631.186410493608
0.0,0.0,24.46,94.99,2.4,0.0,100.31,0.0,24.46,2021-01-08 02:00:00,1.2430163e-11,17.980938,122.15980034141224,2196.5477960297935
0.0,0.0,24.45,94.96,2.375,0.0,100.3,0.0,24.45,2021-01-08 02:30:00,3.4803746e-13,17.980938,123.01360114182059,2211.899935287762
0.0,0.0,24.44,94.93,2.35,0.0,100.29,0.0,24.44,2021-01-08 03:00:00,4.2189177e-12,17.909512,100.52921424729563,1800.4291689120876
0.0,0.0,24.45,94.965,2.375,0.0,100.305,0.0,24.45,2021-01-08 03:30:00,1.0636361e-11,17.909512,113.19967934478547,2027.3510156203834
0.0,0.0,24.46,95.0,2.4,0.0,100.32,0.0,24.46,2021-01-08 04:00:00,3.043729e-14,17.676323,103.70225255289827,1833.0745119526011
0.0,0.0,24.495,95.03,2.44,0.0,100.345,0.0,24.495,2021-01-08 04:30:00,4.9271654e-13,17.676323,101.42253194245167,1792.777434092543
